4780,1059_MTI_SAD_XX,N,49.8,S,60,S,51
4798,1059_DFA_SAD_XX,N,67.43,S,56.71,S,46
4810,1059_TSI_SAD_XX,N,71.5,S,55.33,F:S,56.33:62.00
4824,1060_IEO_SAD_LO,N,61.5,S,71.17,N:S,84.6:56.0
4825,1060_IEO_SAD_MD,N,56.38,S,69,N:S,68.4:43.8
4826,1060_IEO_SAD_HI,N,58.4,S,51.8,S,43.17
4944,1061_MTI_SAD_XX,N,42,S,63.67,S,61.17
4989,1062_IEO_SAD_MD,N,59,S,56.2,N,80.5
4990,1062_IEO_SAD_HI,N,82.43,S,61.2,N,78.5
4997,1062_IEO_DIS_LO,N,59.33,S,80.33,S,66.4
5002,1062_TIE_SAD_XX,S,54,S,68.4,S,71.2
5008,1062_IOM_SAD_XX,N,72.2,S,80.17,F,38.6
5011,1062_IOM_DIS_XX,S,75.8,S,74.71,D,59
5012,1062_IWW_NEU_XX,N,84.6,S,51.67,N,52.5
5027,1062_MTI_ANG_XX,N,63.33,S,59.75,A:F,38.5:52.5
5029,1062_MTI_DIS_XX,N,59.8,S,78.56,S,52.17
5032,1062_IWL_SAD_XX,N,73.6,S,61.71,S,58.57
5033,1062_IWL_ANG_XX,A,53.6,S,67.67,D,71.6
5035,1062_IWL_DIS_XX,N,58.57,S,67.86,D,60.8
5036,1062_ITH_NEU_XX,N,49.67,S,75.86,S,42.5
5038,1062_ITH_SAD_XX,N,58.62,S,63.29,F,78.5
5041,1062_ITH_DIS_XX,D,42.67,S,62,D:S,46.75:69.50
5047,1062_DFA_DIS_XX,N,72.86,S,71.78,D,65.75
5050,1062_ITS_SAD_XX,N,55.25,S,54.6,F,46
5062,1062_WSI_SAD_XX,N:S,63.25:32.50,S,59,N,68.33
5071,1063_IEO_SAD_MD,N,59.4,S,52.86,S,40.25
5072,1063_IEO_SAD_HI,F,67.6,S,71.43,F,63
5076,1063_IEO_FEA_LO,N,44.6,S,59.4,S,54.25
5081,1063_IEO_DIS_HI,N,45.88,S,76.4,D:F:S,61.00:58.33:81.00
5086,1063_TIE_FEA_XX,N,65.33,S,72,F:S,64.2:65.4
5087,1063_TIE_DIS_XX,N,66.6,S,73.62,D,74.83
5096,1063_IWW_SAD_XX,N,62.88,S,56,F,53.67
5105,1063_TAI_DIS_XX,F,41,S,77.33,D,47.2
5108,1063_MTI_SAD_XX,N,49.8,S,68.83,S,52.57
5110,1063_MTI_FEA_XX,D:F:N,81.0:49.0:33.5,S,75.33,F,55
5111,1063_MTI_DIS_XX,N,70.8,S,60.29,S,42.5
5114,1063_IWL_SAD_XX,N,59.67,S,52,S,50.86
5117,1063_IWL_DIS_XX,D:N,33.2:61.6,S,50.33,D,57.83
5120,1063_ITH_SAD_XX,N,41.75,S,59.67,S,58.38
5123,1063_ITH_DIS_XX,N,41,S,57.5,F,72.29
5132,1063_ITS_SAD_XX,S,54.6,S,67.33,S,66
5144,1063_WSI_SAD_XX,N,72,S,51.17,S,46.33
5147,1063_WSI_DIS_XX,D,64.25,S,70.2,D,59.25
5154,1064_IEO_SAD_HI,S,87,S,71.8,S,82.7
5162,1064_IEO_DIS_MD,D,67.83,S,66,D,70.91
5166,1064_TIE_SAD_XX,N,54.67,S,70,S,82.88
5178,1064_IWW_SAD_XX,F,51,S,67,F,70.57
5211,1064_DFA_DIS_XX,D,71.8,S,78.38,D,73.14
5214,1064_ITS_SAD_XX,S,64,S,76.6,F,75.25
5220,1064_TSI_SAD_XX,F:N:S,26.00:62.67:45.33,S,59.6,S,55.12
5281,1065_IWL_DIS_XX,N,78.2,S,65.6,D,58.5
5326,1066_IEO_DIS_MD,D,60.14,S,70.5,S,58
5333,1066_TIE_DIS_XX,N,62.5,S,61,D,67
5339,1066_IOM_DIS_XX,N,59.83,S,66.62,F,57.57
5345,1066_IWW_DIS_XX,F,52.4,S,62.33,F,54.62
5357,1066_MTI_DIS_XX,D,35.2,S,63,D:F:S,38.5:36.5:68.0
5369,1066_ITH_DIS_XX,D:N,51.00:65.25,S,58.75,S,58.71
5381,1066_ITS_DIS_XX,N,66.4,S,76.89,D,43
5387,1066_TSI_DIS_XX,D,76.83,S,83.7,D,63.67
5398,1067_IEO_SAD_LO,N,67.6,S,61.5,D,44.5
5408,1067_IEO_DIS_MD,N:S,96.67:54.67,S,59.6,D,65.17
5445,1067_IWL_DIS_XX,N,60.4,S,65,D,48.38
5491,1068_IEO_DIS_HI,A:D,59.67:52.00,S,78.17,D,75
5497,1068_TIE_DIS_XX,N,47.2,S,75.5,D,58.88
5563,1069_IEO_SAD_MD,N,65.17,S,56.43,S,59.71
5564,1069_IEO_SAD_HI,N,61,S,77.6,S,58.38
5569,1069_IEO_FEA_MD,N,60.29,S,57.5,F,45.75
5576,1069_TIE_SAD_XX,S,46.5,S,56.4,S,59.5
5588,1069_IWW_SAD_XX,F,33.75,S,59.5,F,73.43
5594,1069_TAI_SAD_XX,N,47,S,60.38,F:S,33:59
5600,1069_MTI_SAD_XX,N:S,59.4:47.4,S,54.62,S,60
5606,1069_IWL_SAD_XX,S,39.2,S,58.78,F,55.67
5627,1069_ITS_DIS_XX,D,50.5,S,71.33,D,87.75
5630,1069_TSI_SAD_XX,N,82.75,S,80.17,F,62.62
5721,1070_WSI_DIS_XX,D,47.75,S,70.2,D,68.25
5732,1071_IEO_FEA_LO,N,75.29,S,58.14,N,71.17
5740,1071_TIE_SAD_XX,N,52,S,64.89,S,66.12
5750,1071_IWW_NEU_XX,F,29.2,S,68.8,N,85.14
5758,1071_TAI_SAD_XX,N,69.4,S,71.71,S,68.75
5776,1071_ITH_SAD_XX,N,54,S,62.83,N,68.8
5782,1071_DFA_SAD_XX,N,79.57,S,54.4,S,56.8
5786,1071_ITS_NEU_XX,N,63.29,S,60,N:S,80.33:47.67
5794,1071_TSI_SAD_XX,N,67.6,S,54.75,S,58.5
5804,1072_IEO_NEU_XX,N,68.8,S,56.75,N,57.88
5828,1072_IOM_SAD_XX,N,37,S,73.5,N,83.25
5852,1072_IWL_SAD_XX,N,68.67,S,72.67,N,71.83
5855,1072_IWL_DIS_XX,D,76.6,S,69.67,A,64.6
5870,1072_ITS_SAD_XX,N,73.14,S,71.75,F,59
5876,1072_TSI_SAD_XX,N,63.78,S,60.4,F,74.25
5890,1073_IEO_SAD_LO,N,74.33,S,66.5,N,43
5891,1073_IEO_SAD_MD,N,85.2,S,58.88,S,65.6
5892,1073_IEO_SAD_HI,N,71.5,S,67.14,S,50.2
5896,1073_IEO_FEA_LO,N,68.86,S,68,N,77.14
5907,1073_TIE_DIS_XX,D,55.8,S,79.5,D,61.2
5910,1073_IOM_SAD_XX,N,62.8,S,50.6,N,89.38
5913,1073_IOM_DIS_XX,D,57.17,S,64.4,D,75.4
5916,1073_IWW_SAD_XX,F:N,42.75:55.00,S,56.25,F,41.75
5919,1073_IWW_DIS_XX,D,45.2,S,74.14,D:F,48.75:56.25
5925,1073_TAI_DIS_XX,D:N,31.5:55.5,S,66.8,D,56.14
5930,1073_MTI_FEA_XX,N,65,S,55.2,F:S,36.67:18.33
5931,1073_MTI_DIS_XX,N,51.86,S,73,S,71.8
5932,1073_IWL_NEU_XX,N,65.44,S,64.25,N,70.18
5936,1073_IWL_FEA_XX,N,72.56,S,58.8,N,79
5940,1073_ITH_SAD_XX,N,67,S,53.17,F,53
5942,1073_ITH_FEA_XX,N,62.86,S,73.6,F,67.9
5943,1073_ITH_DIS_XX,N,59.57,S,71.2,D,41.33
5967,1073_WSI_DIS_XX,N,70.17,S,79.67,D,61.57
5974,1074_IEO_SAD_HI,S,64.71,S,70.4,S,66.14
5982,1074_IEO_DIS_MD,H:N,59.00:78.67,S,57.5,F,75.75
5986,1074_TIE_SAD_XX,N,73.8,S,68.2,N,77
5988,1074_TIE_FEA_XX,N,68.83,S,56,N:S,77.67:63.67
5998,1074_IWW_SAD_XX,N,59.6,S,64.4,F,60.17
6000,1074_IWW_FEA_XX,F,47.25,S,61.88,F,62.4
6004,1074_TAI_SAD_XX,N,75.2,S,73.17,F,53.67
6010,1074_MTI_SAD_XX,N,68.43,S,55,S,37.67
6013,1074_MTI_DIS_XX,N,65.25,S,57.67,S,55.8
6016,1074_IWL_SAD_XX,N,62.38,S,68.25,N,61.17
6018,1074_IWL_FEA_XX,N,66.8,S,60.75,D:S,42.00:61.33
6019,1074_IWL_DIS_XX,N,66.33,S,64,S,54.6
6022,1074_ITH_SAD_XX,N,70.75,S,68.25,F:N,45:79
6031,1074_DFA_DIS_XX,N,64.4,S,83.33,D,60.11
6037,1074_ITS_DIS_XX,D,40.67,S,58.67,D,60.83
6040,1074_TSI_SAD_XX,N,70.29,S,64.4,F:S,52.75:51.25
6042,1074_TSI_FEA_XX,F:N:S,81.33:89.00:71.00,S,76,F,51.5
6048,1074_WSI_FEA_XX,D,55.67,S,67.29,F:S,76.4:62.2
6056,1075_IEO_SAD_HI,N,66.4,S,51.75,S,63.88
6064,1075_IEO_DIS_MD,N,55.17,S,63.33,S,67.17
6065,1075_IEO_DIS_HI,N,69.75,S,83.11,F,48.4
6066,1075_TIE_NEU_XX,N,59.71,S,71.75,N,66.83
6068,1075_TIE_SAD_XX,N,50.4,S,66.5,S,57.33
6089,1075_TAI_DIS_XX,N,56.67,S,61.2,D:F,63.5:49.5
6095,1075_MTI_DIS_XX,N,41.71,S,58.2,S,63.6
6104,1075_ITH_SAD_XX,N,54.2,S,54,N,67.67
6107,1075_ITH_DIS_XX,N,48,S,63.83,S,55
6113,1075_DFA_DIS_XX,N:S,68.8:34.6,S,71.86,S,65.17
6116,1075_ITS_SAD_XX,N,69.17,S,51.75,S,54.5
6122,1075_TSI_SAD_XX,S,57.25,S,69.86,S,57.86
6125,1075_TSI_DIS_XX,N,64.33,S,80.33,D,75
6128,1075_WSI_SAD_XX,N,68.43,S,72.2,S,65.11
6131,1075_WSI_DIS_XX,N:S,77.0:47.4,S,70.88,S,49.83
6137,1076_IEO_SAD_MD,N,47.88,S,52.2,D,55.75
6138,1076_IEO_SAD_HI,S,72.17,S,81.14,S,58.75
6139,1076_IEO_ANG_LO,A,61.12,S,55.6,D,58.4
6147,1076_IEO_DIS_HI,N,68.5,S,85.17,D,74.33
6150,1076_TIE_SAD_XX,N,80,S,70.44,S,68.33
6164,1076_IWW_FEA_XX,F,48.2,S,64.6,F,62
6171,1076_TAI_DIS_XX,N,68.33,S,55.8,D,75.78
6174,1076_MTI_SAD_XX,N,59.8,S,61,S,59.12
6180,1076_IWL_SAD_XX,N,46.38,S,67.75,N,62.25
6182,1076_IWL_FEA_XX,N,72,S,73,S,58.33
6183,1076_IWL_DIS_XX,N,57,S,62.5,D,47.25
6192,1076_DFA_SAD_XX,N,65.5,S,53.17,S,45.4
6199,1076_ITS_FEA_XX,F:N,56.25:75.50,S,59.17,F,56.8
6203,1076_TSI_SAD_XX,N,32,S,69,N,65.4
6211,1076_WSI_FEA_XX,D,48.2,S,70.4,F:S,64.75:59.00
6219,1077_IEO_SAD_HI,N,56.12,S,59.8,N:S,64.5:86.5
6319,1078_IOM_SAD_XX,N:S,68.00:62.25,S,55,N:S,55.8:49.8
6343,1078_IWL_SAD_XX,S,42.4,S,56,S,57.33
6361,1078_ITS_SAD_XX,F:S,53.0:49.5,S,53.5,S,56.2
6367,1078_TSI_SAD_XX,N,67.75,S,65.8,S,43.2
6373,1078_WSI_SAD_XX,A:S,50.0:46.5,S,63.4,S,50.75
6381,1079_IEO_SAD_LO,S,50.8,S,56,S,65
6401,1079_IOM_SAD_XX,N,53,S,56,S,53.8
6425,1079_IWL_SAD_XX,N,64.38,S,62,S,48.57
6431,1079_ITH_SAD_XX,S,61.5,S,57.75,S,58
6434,1079_ITH_DIS_XX,D,70.14,S,60.71,D,57
6440,1079_DFA_DIS_XX,N,59.33,S,72.33,D,63
6449,1079_TSI_SAD_XX,N,78.29,S,72.17,S,55
6458,1079_WSI_DIS_XX,S,68,S,63.6,S,61.67
6483,1080_IOM_SAD_XX,N,69,S,50.7,S,49.5
6489,1080_IWW_SAD_XX,D:S,48.33:53.00,S,54.5,F,48.4
6495,1080_TAI_SAD_XX,F,40.25,S,58.5,S,49.29
6507,1080_IWL_SAD_XX,N,44,S,57.29,S,62
6513,1080_ITH_SAD_XX,F:S,47.25:58.75,S,62.12,S,75.8
6627,1082_IEO_SAD_LO,N,60.62,S,51.33,S,70.17
6628,1082_IEO_SAD_MD,S,59.56,S,71,S,71.44
6629,1082_IEO_SAD_HI,S,32.83,S,68.5,N:S,73.8:65.0
6634,1082_IEO_FEA_MD,N,60,S,72.2,N:S,67.00:69.67
6641,1082_TIE_SAD_XX,S,60.25,S,61.25,S,47.4
6647,1082_IOM_SAD_XX,S,59.6,S,65.5,S,73.6
6653,1082_IWW_SAD_XX,F:N,29.00:49.33,S,62.86,F,56.8
6659,1082_TAI_SAD_XX,N,73.5,S,62.67,D,60.5
6667,1082_MTI_FEA_XX,N,53.5,S,67.29,F,37
6671,1082_IWL_SAD_XX,N,55.44,S,67.12,D,63.2
6677,1082_ITH_SAD_XX,N,61.57,S,64.83,F,48.8
6689,1082_ITS_SAD_XX,N,63.25,S,80.4,F,50
6695,1082_TSI_SAD_XX,N,73.43,S,57.38,D,50
6701,1082_WSI_SAD_XX,N,57.43,S,75.6,S,40
6704,1082_WSI_DIS_XX,A:D,53.25:53.00,S,67.71,D,75.71
6709,1083_IEO_SAD_LO,N,57.2,S,67.43,N,78.5
6710,1083_IEO_SAD_MD,N,62.57,S,65,S,89.17
6711,1083_IEO_SAD_HI,F,62.75,S,51.4,S,48.83
6715,1083_IEO_FEA_LO,N,78.75,S,80.62,S,74.88
6716,1083_IEO_FEA_MD,N,58.29,S,71.33,S,61.5
6718,1083_IEO_DIS_LO,N,62.5,S,81.2,S,71.2
6719,1083_IEO_DIS_MD,N,65.2,S,72.43,D,42.2
6720,1083_IEO_DIS_HI,D,74.75,S,63.22,D,53
6723,1083_TIE_SAD_XX,N:S,42.6:61.4,S,57.4,S,70.25
6725,1083_TIE_FEA_XX,N,63,S,75.17,S,48
6731,1083_IOM_FEA_XX,S,56.4,S,56.86,S,51
6733,1083_IWW_NEU_XX,N,68.14,S,56,N,78.38
6735,1083_IWW_SAD_XX,N,67.4,S,57.12,F,66.2
6738,1083_IWW_DIS_XX,N,59.33,S,77.8,D,71.8
6741,1083_TAI_SAD_XX,N,74.67,S,55.4,S,78.12
6743,1083_TAI_FEA_XX,N,75.4,S,65.75,F:S,51.5:63.5
6744,1083_TAI_DIS_XX,N,73.5,S,60.5,D,87.62
6747,1083_MTI_SAD_XX,N:S,58.4:60.4,S,71.5,N:S,74.2:70.0
6749,1083_MTI_FEA_XX,N,54.67,S,74.12,S,54.33
6750,1083_MTI_DIS_XX,N,58,S,73.12,D,81.6
6753,1083_IWL_SAD_XX,N:S,59.8:56.4,S,74,S,64.57
6759,1083_ITH_SAD_XX,N,47.4,S,60.8,F,53.75
6761,1083_ITH_FEA_XX,N,55.4,S,61.44,S,79.6
6765,1083_DFA_SAD_XX,S,46.33,S,74.8,S,62.4
6767,1083_DFA_FEA_XX,N:S,44.67:51.67,S,61.6,S,72.83
6768,1083_DFA_DIS_XX,N,73.67,S,80.38,D,73.75
6771,1083_ITS_SAD_XX,N,50,S,60.33,F,55.8
6774,1083_ITS_DIS_XX,F,64,S,70.25,D,75.2
6775,1083_TSI_NEU_XX,N,74,S,64,N,77.78
6777,1083_TSI_SAD_XX,N,54.67,S,53.62,S,56.67
6779,1083_TSI_FEA_XX,N,55,S,76.5,F,74.83
6783,1083_WSI_SAD_XX,N,42.5,S,79.33,S,66.17
6785,1083_WSI_FEA_XX,N,68.8,S,75,F:S,77.2:60.2
6786,1083_WSI_DIS_XX,D,64.6,S,80.44,D,54
6791,1084_IEO_SAD_LO,N,65.83,S,58,N:S,90.75:57.50
6792,1084_IEO_SAD_MD,N:S,39.6:47.4,S,72,N,62
6798,1084_IEO_FEA_MD,N,65.33,S,65.83,S,71.5
6829,1084_MTI_SAD_XX,N,70.67,S,58.25,S,50.8
6832,1084_MTI_DIS_XX,N,56.33,S,64.75,D,81
6859,1084_TSI_SAD_XX,N,52,S,61.75,N,77.25
6861,1084_TSI_FEA_XX,N,73.17,S,72.2,F,50.33
6881,1085_IEO_FEA_HI,A,54.8,S,61.75,D,67.4
6943,1085_TSI_FEA_XX,N,69,S,65.5,F,19.25
6947,1085_WSI_SAD_XX,N,47.25,S,52.4,D:S,29.00:74.67
7037,1087_IEO_SAD_LO,N,67.57,S,50.17,S,66.11
7038,1087_IEO_SAD_MD,S,53.6,S,58.44,S,42.29
7039,1087_IEO_SAD_HI,S,77,S,78.12,S,79.56
7051,1087_TIE_SAD_XX,N,50,S,63.8,N:S,49:55
7063,1087_IWW_SAD_XX,N,47.75,S,64,F,50.71
7081,1087_IWL_SAD_XX,N,58.88,S,54.71,S,33.5
7100,1087_ITS_ANG_XX,D,45,S,62.6,N,69.5
7105,1087_TSI_SAD_XX,N,43.75,S,61.17,D,26.4
7111,1087_WSI_SAD_XX,N,71.75,S,57.4,D:S,55.00:36.33
7178,1088_DFA_DIS_XX,N,62.33,S,70.33,F:S,47.67:44.00
7215,1089_TIE_SAD_XX,S,70,S,79.9,S,67.62
7227,1089_IWW_SAD_XX,S,63.8,S,57.11,F,72.43
7239,1089_MTI_SAD_XX,S,59.25,S,56.6,S,68.25
7241,1089_MTI_FEA_XX,S,58.17,S,77.83,F:S,47.2:76.8
7245,1089_IWL_SAD_XX,S,53.57,S,67.75,S,63.43
7247,1089_IWL_FEA_XX,F,51.83,S,65,S,62.5
7317,1090_TAI_FEA_XX,N,51.6,S,69.25,F,50.75
7318,1090_TAI_DIS_XX,F,36,S,66.4,F,51.75
7322,1090_MTI_ANG_XX,D,41.75,S,68.33,A,32.75
7354,1090_TSI_DIS_XX,N,54.14,S,72.33,F,71.2
7365,1091_IEO_SAD_LO,N,71,S,69.29,S,61.8
7367,1091_IEO_SAD_HI,N,81.2,S,59.5,N,59.5
7374,1091_IEO_DIS_LO,S,57.2,S,70.11,S,63
7375,1091_IEO_DIS_MD,S,66.67,S,72.78,S,71.89
7376,1091_IEO_DIS_HI,A,48.62,S,82.67,D,76.71
7382,1091_TIE_DIS_XX,N,64.2,S,70,D,67.5
7388,1091_IOM_DIS_XX,N,62.6,S,73.62,S,53.33
7394,1091_IWW_DIS_XX,F:N,45.25:64.25,S,79.2,F,44.43
7397,1091_TAI_SAD_XX,N,61.17,S,59.67,S,52.86
7412,1091_IWL_DIS_XX,N,63.5,S,76.71,D,61.2
7415,1091_ITH_SAD_XX,F:N,70.25:77.75,S,70.14,S,47
7430,1091_ITS_DIS_XX,F,47.67,S,72.29,D,63
