3833,1047_WSI_ANG_XX,A,55.71,F,61.5,A,58.5
3835,1047_WSI_DIS_XX,A,54.5,A:D,60.50:54.25,A,54.83
3843,1048_IEO_ANG_LO,A,50.5,N,53.8,A,40.71
3844,1048_IEO_ANG_MD,A,51.5,A,50.67,A,52.44
3845,1048_IEO_ANG_HI,A,77.09,A,85.3,A,88.6
3861,1048_IOM_ANG_XX,A,65.5,D,51.2,A,59.6
3879,1048_MTI_ANG_XX,A,61.57,A,62.29,A,67.44
3885,1048_IWL_ANG_XX,A,59.3,A,56.83,A,79.1
3897,1048_DFA_ANG_XX,A,79.12,D:F:N,47:40:88,A,57.56
3909,1048_TSI_ANG_XX,A,55.67,D,60.4,A,63.29
3915,1048_WSI_ANG_XX,A,62.12,A,63.5,A,63.12
3926,1049_IEO_ANG_MD,A,71.12,H,68.78,A,38.83
3927,1049_IEO_ANG_HI,A,76,A,70.67,A,68.3
3937,1049_TIE_ANG_XX,A,75.62,A,58.25,A,78.25
3955,1049_TAI_ANG_XX,A,71.5,A,73.6,A,67.8
3969,1049_IWL_DIS_XX,A,56.33,F,70.75,D:S,56.67:78.33
3979,1049_DFA_ANG_XX,A,52.71,A,81.14,A,65.22
3993,1049_TSI_DIS_XX,A,62.67,D,72,D,64.71
3997,1049_WSI_ANG_XX,A,65.43,A,70.12,A,78.89
4003,1050_IEO_HAP_HI,A,87,H,91.11,H,77.56
4007,1050_IEO_ANG_LO,A,53.75,A,52.75,A,73.67
4008,1050_IEO_ANG_MD,A,64.88,A,67.2,A:D,67.50:63.75
4009,1050_IEO_ANG_HI,A,87.86,A,91.5,A,85
4012,1050_IEO_FEA_HI,A,96,A,87,F,81.14
4019,1050_TIE_ANG_XX,A,79.44,A,80.56,A,76.5
4025,1050_IOM_ANG_XX,A,66.17,A,50.89,A,77.33
4037,1050_TAI_ANG_XX,A,84.38,A,89.62,A,84.6
4043,1050_MTI_ANG_XX,A,87.78,A,84.3,A,81.75
4049,1050_IWL_ANG_XX,A,89.1,A,76.9,A,88.6
4051,1050_IWL_DIS_XX,A,51,A,77.67,A,78.4
4055,1050_ITH_ANG_XX,A,87.25,A,88,A,87.12
4061,1050_DFA_ANG_XX,A,84.12,A,81.75,A,83.56
4063,1050_DFA_DIS_XX,A,62.4,D,54.75,A:D,40.0:63.5
4067,1050_ITS_ANG_XX,A,83.11,A,87.8,A,82.5
4073,1050_TSI_ANG_XX,A,80.88,A,81,A,81
4079,1050_WSI_ANG_XX,A,81.89,A,94.33,A,90.14
4091,1051_IEO_ANG_HI,A,61.8,A,83.3,A,92.71
4107,1051_IOM_ANG_XX,A,53.57,A,59.62,A,59.75
4119,1051_TAI_ANG_XX,A,57.88,A,70,A,81.75
4125,1051_MTI_ANG_XX,A,52.25,A,73.33,A,67.25
4171,1052_IEO_ANG_LO,A,56.4,N,73.17,A,45.4
4172,1052_IEO_ANG_MD,A,59.75,A,63.33,A,79.56
4173,1052_IEO_ANG_HI,A,81.11,A,80.22,A,77.33
4183,1052_TIE_ANG_XX,A,88.22,A,78.67,A,73.4
4195,1052_IWW_ANG_XX,A,74.67,A,42,A,64.11
4201,1052_TAI_ANG_XX,A,62.88,A,67.33,A,73.22
4207,1052_MTI_ANG_XX,A,76,A,86.57,A,76.88
4219,1052_ITH_ANG_XX,A,72.44,A,73.14,A,61.57
4225,1052_DFA_ANG_XX,A,84,A,73.67,A,84.89
4255,1053_IEO_ANG_HI,A,93.11,A,86,A,88.33
4265,1053_TIE_ANG_XX,A,68.71,A,75.12,A,74.33
4277,1053_IWW_ANG_XX,A,59.25,A,77.3,A,69
4283,1053_TAI_ANG_XX,A,75.86,A,84.7,A,81.8
4285,1053_TAI_DIS_XX,A,60.5,S,71.8,D,72.29
4289,1053_MTI_ANG_XX,A,67.33,A,77.67,A,85.44
4301,1053_ITH_ANG_XX,A,62.5,A,70.33,A,66
4317,1053_TSI_HAP_XX,A,51.5,H,78.11,H,68.5
4319,1053_TSI_ANG_XX,A,63.4,A,79.71,A,67.5
4325,1053_WSI_ANG_XX,A,54.62,A,73.78,A,78.67
4337,1054_IEO_ANG_HI,A,82,A,71.4,A,84.89
4359,1054_IWW_ANG_XX,A,79.62,A,74.5,A,72.14
4365,1054_TAI_ANG_XX,A,59.6,D,77,A:D,59.6:68.2
4371,1054_MTI_ANG_XX,A,61.6,A,66.89,A,85.71
4407,1054_WSI_ANG_XX,A,65,A,76,A,73.2
4419,1055_IEO_ANG_HI,A,91,A,82.25,A,89.22
4429,1055_TIE_ANG_XX,A,71,A,59.57,A,70.38
4447,1055_TAI_ANG_XX,A,63.5,A:F,46:24,A:D,62.8:71.0
4453,1055_MTI_ANG_XX,A,57.2,A:D,66.50:67.25,A,42.2
4459,1055_IWL_ANG_XX,A,76.29,A,74.67,A,64.86
4465,1055_ITH_ANG_XX,A,54.6,A,63.14,A,59
4471,1055_DFA_ANG_XX,A,90.29,A,74.22,A,82
4490,1055_WSI_FEA_XX,A,61.29,A,61.5,A,58.67
4499,1056_IEO_ANG_LO,A,72.67,D,53.75,D,85
4500,1056_IEO_ANG_MD,A,73.5,A,68.57,A,76
4501,1056_IEO_ANG_HI,A,85.14,A,70.33,A,90.22
4506,1056_IEO_DIS_MD,A,71.83,F,85.2,D,76
4511,1056_TIE_ANG_XX,A,66.83,A:D,41.67:48.67,A,56.2
4541,1056_IWL_ANG_XX,A,60.62,D,78,A,62.17
4565,1056_TSI_ANG_XX,A,68.17,D,54.6,A,54.43
4571,1056_WSI_ANG_XX,A,53.33,A,42.8,A:D,71.6:66.8
4582,1057_IEO_ANG_MD,A,56.67,H,56.83,A,28.67
4583,1057_IEO_ANG_HI,A,92.5,A,84.86,A,79.89
4591,1057_TIE_HAP_XX,A,54.22,H,81.86,H,76.43
4593,1057_TIE_ANG_XX,A,80.2,A,76,A,78.1
4603,1057_IWW_HAP_XX,A,59.8,H,71,H,78.43
4605,1057_IWW_ANG_XX,A,60.67,A,62.57,A,66.62
4621,1057_IWL_HAP_XX,A,70.14,H,79.56,H,60.27
4635,1057_DFA_ANG_XX,A,61.67,A,50.83,A,70.78
4647,1057_TSI_ANG_XX,A,76.25,A,61.67,A,59.17
4653,1057_WSI_ANG_XX,A,64.33,A,58.2,A,72.88
4664,1058_IEO_ANG_MD,A,72.57,A,47.25,A,63.38
4665,1058_IEO_ANG_HI,A,82.38,A,92.4,A,93.5
4673,1058_TIE_HAP_XX,A,57.6,H,81.3,H,70.56
4675,1058_TIE_ANG_XX,A,67.75,A,85.8,A,56.75
4681,1058_IOM_ANG_XX,A,57.57,D,55,D,70.2
4687,1058_IWW_ANG_XX,A,64,A,73.1,A,68.62
4693,1058_TAI_ANG_XX,A,82.5,A,63.12,A,64.5
4705,1058_IWL_ANG_XX,A,85.5,A,71.11,A,77.86
4711,1058_ITH_ANG_XX,A,58,A,62.33,A,64.22
4717,1058_DFA_ANG_XX,A,57,A,58.88,A,62
4729,1058_TSI_ANG_XX,A,61.12,A,72.33,A,87.44
4733,1058_WSI_HAP_XX,A,65.83,H,89.4,H,72.62
4735,1058_WSI_ANG_XX,A,71.25,A,66.56,A,69.88
4746,1059_IEO_ANG_MD,A,69.38,A,65,A,73.89
4747,1059_IEO_ANG_HI,A,80,A,87.4,A,91.2
4750,1059_IEO_FEA_HI,A,76.29,F,59.5,F,58.62
4755,1059_TIE_HAP_XX,A,73,H,79.6,H,74.2
4757,1059_TIE_ANG_XX,A,90.33,A,82.5,A,85.5
4763,1059_IOM_ANG_XX,A,81.75,A,77.22,A,82.5
4775,1059_TAI_ANG_XX,A,75,A,77,A,82.88
4781,1059_MTI_ANG_XX,A,79.6,A,78.67,A,82.12
4782,1059_MTI_FEA_XX,A,67.25,F,53,F,80.22
4785,1059_IWL_HAP_XX,A,64.67,H,71,H,74.33
4787,1059_IWL_ANG_XX,A,74.9,A,79.78,A,86.9
4793,1059_ITH_ANG_XX,A,87.75,A,78.8,A,80.44
4799,1059_DFA_ANG_XX,A,76,A,67.8,A,80.71
4805,1059_ITS_ANG_XX,A,67.29,A,77.62,A,87.75
4811,1059_TSI_ANG_XX,A,81.11,A,82.11,A,85
4815,1059_WSI_HAP_XX,A,68.5,H,58.78,H,62.8
4817,1059_WSI_ANG_XX,A,80.14,A,71.62,A,83
4818,1059_WSI_FEA_XX,A,71.2,F,45.8,A:F,56.25:63.50
4829,1060_IEO_ANG_HI,A,58.3,D,59.25,A,67.86
4839,1060_TIE_ANG_XX,A,58.25,D,67.5,A,62
4857,1060_TAI_ANG_XX,A,70.12,A,62.56,A,66
4869,1060_IWL_ANG_XX,A,52.43,A:N,48.5:57.5,A:D,62.2:75.8
4893,1060_TSI_ANG_XX,A,75.5,A,64.57,A,58.33
4909,1061_IEO_ANG_LO,A,59.25,A,48.83,A:D,60.8:67.6
4910,1061_IEO_ANG_MD,A,57.8,A,71.2,A,68.12
4911,1061_IEO_ANG_HI,A,85.5,A,97.67,A,91.3
4945,1061_MTI_ANG_XX,A,97.17,A,90.56,A,83.78
4951,1061_IWL_ANG_XX,A,64.43,A,65.75,A,79.12
4963,1061_DFA_ANG_XX,A,71,A,73.5,A,78.33
4975,1061_TSI_ANG_XX,A,55.5,A,73.25,D,61.4
4981,1061_WSI_ANG_XX,A,52.67,A:D,59.8:75.2,D,68.33
4993,1062_IEO_ANG_HI,A,63.8,F,68,A,79.6
5015,1062_IWW_ANG_XX,A,58.86,D,54.5,F,57.8
5021,1062_TAI_ANG_XX,A,59.5,A,52.5,A,54.5
5033,1062_IWL_ANG_XX,A,53.6,S,67.67,D,71.6
5045,1062_DFA_ANG_XX,A,83,F,45.8,A,52.57
5063,1062_WSI_ANG_XX,A,53.29,D,61.6,A,56.86
5075,1063_IEO_ANG_HI,A,82.56,A,93.3,A,81.33
5091,1063_IOM_ANG_XX,A,62.6,A,66,A,57.56
5097,1063_IWW_ANG_XX,A,58,A,54.2,A,38
5109,1063_MTI_ANG_XX,A,54.33,D,43,A:D,74.00:74.67
5115,1063_IWL_ANG_XX,A,50.83,A,58.33,A,63.12
5121,1063_ITH_ANG_XX,A,52.4,A,61.4,F,63.2
5145,1063_WSI_ANG_XX,A,76.62,A,65.11,A,70.3
5155,1064_IEO_ANG_LO,A,55.44,A,38.8,A,50.5
5156,1064_IEO_ANG_MD,A,75.67,A,65.43,A,80.56
5157,1064_IEO_ANG_HI,A,92.56,A,86.27,A,96.2
5167,1064_TIE_ANG_XX,A,89.78,A,78.12,A,86.33
5173,1064_IOM_ANG_XX,A,89.33,A,86.89,A,78.56
5179,1064_IWW_ANG_XX,A,86.71,A,62.5,A,72
5185,1064_TAI_ANG_XX,A,81.67,A,93.1,A,79
5197,1064_IWL_ANG_XX,A,71.8,A,68.38,A,69
5209,1064_DFA_ANG_XX,A,85.83,A,78.5,A,93.6
5215,1064_ITS_ANG_XX,A,59.8,A,72.29,A,51
5221,1064_TSI_ANG_XX,A,79.83,A,74.62,A,83
5227,1064_WSI_ANG_XX,A,73.9,A,82.8,A,91.1
5239,1065_IEO_ANG_HI,A,83.6,A,91.89,A,86
5249,1065_TIE_ANG_XX,A,73.22,A:D,79.4:83.4,A,74.78
5255,1065_IOM_ANG_XX,A,65.5,A,29,A,57.67
5261,1065_IWW_ANG_XX,A,75.43,D,70.33,A,71
5273,1065_MTI_ANG_XX,A,54.29,D,72.83,A,73
5279,1065_IWL_ANG_XX,A,64.83,A,44,A,61.2
5285,1065_ITH_ANG_XX,A,57,A,77.14,A,60.43
5291,1065_DFA_ANG_XX,A,56.67,A,62.75,A,58
5309,1065_WSI_ANG_XX,A,66.88,A,75.12,A,79.29
5321,1066_IEO_ANG_HI,A,69.88,A:D,63.00:63.25,A,79.11
5324,1066_IEO_FEA_HI,A,51,N,67,A,35.5
5361,1066_IWL_ANG_XX,A,62.4,A:D,59.25:66.75,A,49.33
5385,1066_TSI_ANG_XX,A,62,D,57,D,65.5
5391,1066_WSI_ANG_XX,A,80.38,A,62.67,A,62.5
5419,1067_IOM_ANG_XX,A,58.29,A,68.33,A,71.5
5473,1067_WSI_ANG_XX,A,84.75,A,66.38,A,77.5
5479,1068_IEO_HAP_HI,A,51.78,H,79.91,H,84.38
5483,1068_IEO_ANG_LO,A,62.6,A:D:N,87.67:60.33:70.67,A,59.5
5484,1068_IEO_ANG_MD,A,79.29,A,46.5,A,83.5
5485,1068_IEO_ANG_HI,A,88.71,A,83.62,A,84.1
5493,1068_TIE_HAP_XX,A,62.38,H,76.5,H,65.2
5495,1068_TIE_ANG_XX,A,52,A,82.75,A,66.43
5507,1068_IWW_ANG_XX,A,61.75,A,71.86,A,59.83
5513,1068_TAI_ANG_XX,A,55.78,A,57.71,A,64
5519,1068_MTI_ANG_XX,A,71.4,D,59.2,A,43
5525,1068_IWL_ANG_XX,A,59.86,D,56.75,A,62.43
5537,1068_DFA_ANG_XX,A,70.67,A,65,A,72
5549,1068_TSI_ANG_XX,A,70.83,A,51.8,D,58.6
5551,1068_TSI_DIS_XX,A,51.25,D,68.86,D,60.6
5555,1068_WSI_ANG_XX,A,59.88,A:D,67.50:47.25,A,71.7
5566,1069_IEO_ANG_MD,A,56.67,A:N,36.5:64.0,A,63.4
5567,1069_IEO_ANG_HI,A,76.33,A,79.14,A,87.44
5577,1069_TIE_ANG_XX,A,76.78,A,87.33,A,73.67
5583,1069_IOM_ANG_XX,A,62.33,A,61.8,A,65.67
5589,1069_IWW_ANG_XX,A,69.86,A,74.5,A,79.8
5595,1069_TAI_ANG_XX,A,61,A,66.38,A,66.67
5601,1069_MTI_ANG_XX,A,78.5,A,77.1,A,90.22
5613,1069_ITH_ANG_XX,A,72,A,67.1,A,74
5615,1069_ITH_DIS_XX,A,55.5,D,67.89,D,63.29
5619,1069_DFA_ANG_XX,A,69.25,A,72,A,82.22
5625,1069_ITS_ANG_XX,A,71.86,A,58,A:D,79.75:66.00
5631,1069_TSI_ANG_XX,A,65,A,72.6,A,84.38
5637,1069_WSI_ANG_XX,A,87,A,77.6,A,75.8
5648,1070_IEO_ANG_MD,A,60,D,40,A,45.8
5649,1070_IEO_ANG_HI,A,54.25,D,60.17,A,75.7
5659,1070_TIE_ANG_XX,A,68.5,A,67.75,A:D,46.0:76.2
5665,1070_IOM_ANG_XX,A,57.5,A,60,A,68.33
5671,1070_IWW_ANG_XX,A,67.33,N,50,A,53.33
5677,1070_TAI_ANG_XX,A,79.86,A,55.86,A,60.83
5689,1070_IWL_ANG_XX,A,62.2,D,69,A,59.44
5701,1070_DFA_ANG_XX,A,83,A,37,A,67.14
5717,1070_WSI_HAP_XX,A,57.33,N,65.25,N,67.33
5719,1070_WSI_ANG_XX,A,75,D,64.17,A,74.2
5731,1071_IEO_ANG_HI,A,56.5,A,58.67,A,53.67
5741,1071_TIE_ANG_XX,A,63.86,A,75.5,A,65.56
5747,1071_IOM_ANG_XX,A,64.44,A,68,D,77.67
5771,1071_IWL_ANG_XX,A,53.17,A,64.57,A,58.38
5812,1072_IEO_ANG_MD,A,62.6,A,69.4,A,70.33
5813,1072_IEO_ANG_HI,A,71.5,A,73.83,A,73.09
5818,1072_IEO_DIS_MD,A,81.14,A,70.75,A,65.4
5823,1072_TIE_ANG_XX,A,81.43,A,84.6,A,74.44
5829,1072_IOM_ANG_XX,A,73.12,A,76.2,A,70.88
5835,1072_IWW_ANG_XX,A,72.8,A,80.88,A,87
5841,1072_TAI_ANG_XX,A,76.29,A,71,A,81.88
5853,1072_IWL_ANG_XX,A,54,A,73.5,A,80.17
5877,1072_TSI_ANG_XX,A,68.12,A,79.62,A,64.86
5894,1073_IEO_ANG_MD,A,60.6,A,58.57,A,45.29
5895,1073_IEO_ANG_HI,A,60.44,F,51.86,A,71.43
5905,1073_TIE_ANG_XX,A,63.5,A,44.4,A,40.14
5917,1073_IWW_ANG_XX,A,55.5,N,50.33,A,61.5
5935,1073_IWL_ANG_XX,A,66.12,D,47.5,A,45
5965,1073_WSI_ANG_XX,A,59.2,D,61.67,A:D,47.75:71.00
5977,1074_IEO_ANG_HI,A,85.5,A,85.1,A,89.22
5987,1074_TIE_ANG_XX,A,78.2,A,82.9,A,90.43
5993,1074_IOM_ANG_XX,A,75.67,A,76.11,A,79
5999,1074_IWW_ANG_XX,A,72.57,A,74.5,A,70.89
6005,1074_TAI_ANG_XX,A,73.33,A,51.67,A,74.75
6011,1074_MTI_ANG_XX,A,75.86,A,67.6,A,71.86
6012,1074_MTI_FEA_XX,A,55.75,F,59.6,F,68.17
6015,1074_IWL_HAP_XX,A,52.2,H,70.4,H,73.5
6017,1074_IWL_ANG_XX,A,52.7,A,67.43,A,73.36
6029,1074_DFA_ANG_XX,A,63.17,A,58.14,A,67.43
6039,1074_TSI_HAP_XX,A,66.5,H,80.88,H,57.22
6041,1074_TSI_ANG_XX,A,83.38,A,67.88,A,78.5
6047,1074_WSI_ANG_XX,A,68.88,A,68.43,A,64.88
6049,1074_WSI_DIS_XX,A,53.5,D,64,A,56
6059,1075_IEO_ANG_HI,A,73.75,A:D,51.4:68.2,A,66.14
6069,1075_TIE_ANG_XX,A,54.17,A,79,A,65
6099,1075_IWL_ANG_XX,A,69.4,A,66.2,A,69.12
6111,1075_DFA_ANG_XX,A,74,A,64.89,A,66.14
6117,1075_ITS_ANG_XX,A,74.8,A,65.71,A,74
6123,1075_TSI_ANG_XX,A,59,A,51,A,62
6129,1075_WSI_ANG_XX,A,68.88,A,61.9,A,74.25
6139,1076_IEO_ANG_LO,A,61.12,S,55.6,D,58.4
6141,1076_IEO_ANG_HI,A,66.43,D,66.29,A,62.33
6151,1076_TIE_ANG_XX,A,56.38,A,58.4,A,56.67
6163,1076_IWW_ANG_XX,A,69.86,D,63.2,A,69.88
6193,1076_DFA_ANG_XX,A,51.5,A:N,46.5:38.0,A,47.62
6204,1076_TSI_ANG_XX,A,63.5,A,48.17,A,64.14
6210,1076_WSI_ANG_XX,A,69.67,A,83.5,A,56
6221,1077_IEO_ANG_MD,A,66.25,N,68,A,51.8
6222,1077_IEO_ANG_HI,A,92.12,A,81.8,A,87.1
6262,1077_IWL_ANG_XX,A,61,A,51.71,A,57.8
6268,1077_ITH_ANG_XX,A,61,A:D,54.00:66.25,A,63.88
6294,1077_WSI_DIS_XX,A,53,D,74,D,51.17
6303,1078_IEO_ANG_MD,A,70.8,A,78.86,A,74.29
6304,1078_IEO_ANG_HI,A,93.88,A,95.12,A,82.4
6320,1078_IOM_ANG_XX,A,72.88,A,86.2,A,74.89
6332,1078_TAI_ANG_XX,A,70.83,A,80.89,A,85.86
6338,1078_MTI_ANG_XX,A,51.75,A,84,A,87.8
6350,1078_ITH_ANG_XX,A,60.83,A,83.62,A,68.89
6356,1078_DFA_ANG_XX,A,75.78,A,68.78,A,79.67
6362,1078_ITS_ANG_XX,A,78.62,A,79.9,A,78.11
6368,1078_TSI_ANG_XX,A,74.43,A,74.67,A,75
6374,1078_WSI_ANG_XX,A,75.7,A,86.44,A,71
6376,1078_WSI_DIS_XX,A,55.14,D,85.57,D,78.25
6385,1079_IEO_ANG_MD,A,62.25,A,77,A,81.4
6386,1079_IEO_ANG_HI,A,94.89,A,79.8,A,82.2
6392,1079_IEO_DIS_HI,A,51.5,F,81.25,D,66.57
6396,1079_TIE_ANG_XX,A,81.67,A,62,A,78.4
6397,1079_TIE_FEA_XX,A,60.75,A,67.67,A,51
6438,1079_DFA_ANG_XX,A,65,A,50.33,A,58.25
6444,1079_ITS_ANG_XX,A,59,A,66.5,A,65.86
6450,1079_TSI_ANG_XX,A,65.83,A,66.2,A,77
6456,1079_WSI_ANG_XX,A,73.5,D,62.67,A,56.12
6457,1079_WSI_FEA_XX,A,74.38,F,62.12,A,62.5
6468,1080_IEO_ANG_HI,A,78.83,A,62.57,A,76.78
6484,1080_IOM_ANG_XX,A,50,A:D:H,67.33:71.00:42.33,A,65
6490,1080_IWW_ANG_XX,A,57.17,H,64.5,D,72.5
6496,1080_TAI_ANG_XX,A,85.14,D,60.67,A,64.5
6502,1080_MTI_ANG_XX,A,52.33,A:D:N,54.67:69.00:76.00,D,60
6508,1080_IWL_ANG_XX,A,80.11,A,49.17,A,62.89
6514,1080_ITH_ANG_XX,A,67.17,H,59.57,A,51.75
6520,1080_DFA_ANG_XX,A,56.88,H,59.75,A,67.5
6526,1080_ITS_ANG_XX,A,79,H,57.33,A,68.33
6532,1080_TSI_ANG_XX,A,65,H,49.71,A,75.2
6538,1080_WSI_ANG_XX,A,85.9,A,64.8,A,87
6549,1081_IEO_ANG_MD,A,79,A,50.17,A:D,57.25:48.00
6550,1081_IEO_ANG_HI,A,73.67,A,76.56,A,84.4
6560,1081_TIE_ANG_XX,A,51.2,A,56.75,A,51
6578,1081_TAI_ANG_XX,A,57.2,A,73.5,A,64
6584,1081_MTI_ANG_XX,A,64.25,A:D,82.4:69.0,A,61.12
6590,1081_IWL_ANG_XX,A,60.6,A,51.8,A,59.5
6596,1081_ITH_ANG_XX,A,76.4,A,68.3,A,86.1
6602,1081_DFA_ANG_XX,A,67,A,72.56,A,72.71
6614,1081_TSI_ANG_XX,A,59.4,A,46.56,A,64.89
6632,1082_IEO_ANG_HI,A,76.88,A,77.56,A,85.7
6642,1082_TIE_ANG_XX,A,64.2,A,78,A,74.71
6643,1082_TIE_FEA_XX,A,71.33,D,67,A:D:S,60.00:44.67:39.00
6684,1082_DFA_ANG_XX,A,52,A,68.44,A,54.9
6686,1082_DFA_DIS_XX,A,54.2,D,79.62,D,59.88
6702,1082_WSI_ANG_XX,A,66.29,A,60.62,A,61.22
6708,1083_IEO_HAP_HI,A,77,H,77.12,H,78.29
6712,1083_IEO_ANG_LO,A,60.2,A,77.33,A,68.38
6714,1083_IEO_ANG_HI,A,64.6,A,86.88,A,88.12
6754,1083_IWL_ANG_XX,A,65,A,68,A,66.83
6760,1083_ITH_ANG_XX,A,66.2,D,75.83,A,85.12
6766,1083_DFA_ANG_XX,A,74.56,A,73.56,A,77.1
6784,1083_WSI_ANG_XX,A,69.12,A,63.78,A,77.86
6796,1084_IEO_ANG_HI,A,74.4,A,74,A,76.89
6877,1085_IEO_ANG_MD,A,53.17,N,78,A:D,36:39
6878,1085_IEO_ANG_HI,A,83.78,A,77,A,76.64
6881,1085_IEO_FEA_HI,A,54.8,S,61.75,D,67.4
6888,1085_TIE_ANG_XX,A,68.86,D,51.75,D,57.6
6906,1085_TAI_ANG_XX,A,53.8,A,52.2,A:D,72:73
6918,1085_IWL_ANG_XX,A,70.11,A,70.17,A,79
6924,1085_ITH_ANG_XX,A,60.2,A:N,27.00:60.67,A,52.71
6930,1085_DFA_ANG_XX,A,78,A,45.8,A,68.89
6936,1085_ITS_ANG_XX,A,59.2,A,55,A,69.29
6948,1085_WSI_ANG_XX,A,84.1,A,60.2,A,83.7
6953,1086_IEO_HAP_MD,A,51.8,H,78.83,H,73
6959,1086_IEO_ANG_MD,A,64.62,A,60.75,A,82.67
6960,1086_IEO_ANG_HI,A,84.25,A,71.2,A,89.75
6968,1086_TIE_HAP_XX,A,60.33,H,71.7,H,51.12
6970,1086_TIE_ANG_XX,A,66,A,59,A,79.22
6971,1086_TIE_FEA_XX,A,55.12,F:N,71.67:90.33,F:N,52:44
6988,1086_TAI_ANG_XX,A,72.29,A,71.7,A,75.89
7000,1086_IWL_ANG_XX,A,69.22,A,78.62,A,61.88
7006,1086_ITH_ANG_XX,A,64,A,58.75,A,52.86
7024,1086_TSI_ANG_XX,A,68.17,D,62.4,A,71.5
7030,1086_WSI_ANG_XX,A,86.6,A,73.91,A,82.56
7042,1087_IEO_ANG_HI,A,84.67,A,73.1,A,82.5
7094,1087_DFA_ANG_XX,A,50.8,N,62.67,A:N,36.75:51.25
7106,1087_TSI_ANG_XX,A,60,A,55.83,A,63.88
7112,1087_WSI_ANG_XX,A,59.11,A:D,54.5:73.0,A,57.86
7114,1087_WSI_DIS_XX,A,57.17,D,67.17,D,66.14
7123,1088_IEO_ANG_MD,A,53.75,A,62.25,A,69.14
7124,1088_IEO_ANG_HI,A,92.11,A,83.4,A,89.89
7135,1088_TIE_FEA_XX,A,53.4,F,64,D:N,63.5:47.5
7188,1088_TSI_ANG_XX,A,71.57,A,75,A,61.25
7194,1088_WSI_ANG_XX,A,72.11,A,63.1,A,77.4
7206,1089_IEO_ANG_HI,A,72.12,A,88.44,A,86.8
7216,1089_TIE_ANG_XX,A,84.44,A,73.71,A,83.9
7222,1089_IOM_ANG_XX,A,64.11,A,84.5,A,69.78
7228,1089_IWW_ANG_XX,A,63.67,A,64.5,A,42.12
7234,1089_TAI_ANG_XX,A,74.67,A,82.91,A,92
7246,1089_IWL_ANG_XX,A,69.22,A,78.44,A,81
7252,1089_ITH_ANG_XX,A,69,A,79.88,A,76.6
7264,1089_ITS_ANG_XX,A,56.71,A,72.56,A,74.14
7276,1089_WSI_ANG_XX,A,58.5,A,63.44,A,76.33
7287,1090_IEO_ANG_MD,A,66.8,A,59.6,A,39.5
7288,1090_IEO_ANG_HI,A,63.83,A,83.62,A,83.3
7298,1090_TIE_ANG_XX,A,65.25,A,73,A,76.44
7304,1090_IOM_ANG_XX,A,51.83,A,61.67,A,54.67
7306,1090_IOM_DIS_XX,A,56.25,D,55.75,D,51.25
7328,1090_IWL_ANG_XX,A,62.5,A,45.17,A,63.8
7352,1090_TSI_ANG_XX,A,71.43,A,52.78,A,67.78
7360,1090_WSI_DIS_XX,A,68,D,67.6,D,40.5
7370,1091_IEO_ANG_HI,A,84.45,A,77,A,86.22
7380,1091_TIE_ANG_XX,A,55.38,A,69.5,A,71.11
7386,1091_IOM_ANG_XX,A,58.4,A:D,49.25:66.75,A,40.43
7398,1091_TAI_ANG_XX,A,52,A,48.75,A:D,53.2:44.6
7434,1091_TSI_ANG_XX,A,72.25,A,73.44,A,72
